bottomc TotalCurrent(n7_des) X,bottomc TotalCurrent(n7_des) Y,bottomc TotalCurrent(n331_des) X,bottomc TotalCurrent(n331_des) Y,bottomc TotalCurrent(n343_des) X,bottomc TotalCurrent(n343_des) Y,bottomc TotalCurrent(n355_des) X,bottomc TotalCurrent(n355_des) Y,bottomc TotalCurrent(n367_des) X,bottomc TotalCurrent(n367_des) Y
-1.0822957,-7.5976776e-17,-1.0822957,-7.6142072e-17,-1.0822957,-7.6110156e-17,-1.0822957,-7.6282084e-17,-1.0822957,-7.6141045e-17
-0.93229566,-7.5974531e-17,-0.93229566,-7.6142011e-17,-0.93229566,-7.6110155e-17,-0.93229566,-7.6282084e-17,-0.93229566,-7.6141045e-17
-0.78229566,-7.5735292e-17,-0.78229566,-7.6132491e-17,-0.78229566,-7.6109913e-17,-0.78229566,-7.6282059e-17,-0.78229566,-7.6141034e-17
-0.63229566,-4.9751354e-17,-0.63229566,-7.4621565e-17,-0.63229566,-7.6050194e-17,-0.63229566,-7.6274558e-17,-0.63229566,-7.6137411e-17
-0.48229566,2.4600171e-15,-0.48229566,1.5672833e-16,-0.48229566,-6.0841693e-17,-0.48229566,-7.3955746e-17,-0.48229566,-7.4974986e-17
-0.33229566,2.1520879e-13,-0.33229566,3.0977041e-14,-0.33229566,3.3618785e-15,-0.33229566,6.0696931e-16,-0.33229566,2.8548588e-16
-0.18229566,1.3759203e-11,-0.18229566,3.5316661e-12,-0.18229566,7.2405314e-13,-0.18229566,1.9605208e-13,-0.18229566,1.1090967e-13
-0.032295657,3.8777458e-10,-0.032295657,2.156103e-10,-0.032295657,1.0233239e-10,-0.032295657,4.6634155e-11,-0.032295657,3.0098533e-11
0.11770434,1.7791021e-09,0.11770434,1.6142547e-09,0.11770434,1.4996458e-09,0.11770434,1.4209127e-09,0.11770434,1.3595235e-09
0.26770434,3.0127484e-09,0.26770434,2.9237061e-09,0.26770434,2.8812753e-09,0.26770434,2.8793965e-09,0.26770434,2.8806014e-09
0.41770434,3.8731437e-09,0.41770434,3.8184182e-09,0.41770434,3.7951752e-09,0.41770434,3.7971575e-09,0.41770434,3.79605e-09
0.56770434,4.4942784e-09,0.56770434,4.4607947e-09,0.56770434,4.4474182e-09,0.56770434,4.4515902e-09,0.56770434,4.449193e-09
0.71770434,4.961733e-09,0.71770434,4.941262e-09,0.71770434,4.9332549e-09,0.71770434,4.9389158e-09,0.71770434,4.9352465e-09
0.86770434,5.3247294e-09,0.86770434,5.3125485e-09,0.86770434,5.3075136e-09,0.86770434,5.3141901e-09,0.86770434,5.3093993e-09
1.0177043,5.6138567e-09,1.0177043,5.6071053e-09,1.0177043,5.6036891e-09,1.0177043,5.6110645e-09,1.0177043,5.6053301e-09
1.1677043,5.8478262e-09,1.1677043,5.8437953e-09,1.1677043,5.8411091e-09,1.1677043,5.8482959e-09,1.1677043,5.8424353e-09
1.3177043,6.0281108e-09,1.3177043,6.0241315e-09,1.3177043,6.0242637e-09,1.3177043,6.0243171e-09,1.3177043,6.0256184e-09
1.4677043,6.156005e-09,1.4677043,6.1507044e-09,1.4677043,6.1639021e-09,1.3927043,6.0914353e-09,1.3927043,6.0990125e-09
1.4838522,6.1675474e-09,1.5,6.172771e-09,1.4838522,6.1768221e-09,1.4977043,6.1695282e-09,1.4977043,6.1871523e-09
1.5,6.1787797e-09,-,-,1.5,6.1894084e-09,1.5,6.1710841e-09,1.5,6.1889313e-09

