bottomc TotalCurrent(n13_des) X,bottomc TotalCurrent(n13_des) Y,bottomc TotalCurrent(n337_des) X,bottomc TotalCurrent(n337_des) Y,bottomc TotalCurrent(n349_des) X,bottomc TotalCurrent(n349_des) Y,bottomc TotalCurrent(n361_des) X,bottomc TotalCurrent(n361_des) Y,bottomc TotalCurrent(n373_des) X,bottomc TotalCurrent(n373_des) Y
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.537195e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371923e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371901e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371883e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371867e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371854e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371843e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371833e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371825e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371819e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371813e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371808e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371804e-17
-2,2.5408196e-17,-2,2.5405805e-17,-2,2.5363911e-17,-2,2.5422264e-17,-2,2.5371801e-17
